DensePolyNN:
experiment,accuracy,nr_linear_layers,learning_rate,beta1,beta2,epsilon,weight_decay
69,0.827,4,0.00021298744180751417,0.5267193979752797,0.9607961343785303,2.616260035701056e-09,0.002949928067628338
69,0.8296,4,0.00021298744180751417,0.5267193979752797,0.9607961343785303,2.616260035701056e-09,0.002949928067628338
69,0.8307,4,0.00021298744180751417,0.5267193979752797,0.9607961343785303,2.616260035701056e-09,0.002949928067628338
70,0.8291,3,0.003384872009325937,0.9223285434776693,0.9006710037179655,3.769524383588862e-08,0.0014938508002456552
70,0.8256,3,0.003384872009325937,0.9223285434776693,0.9006710037179655,3.769524383588862e-08,0.0014938508002456552
70,0.8342,3,0.003384872009325937,0.9223285434776693,0.9006710037179655,3.769524383588862e-08,0.0014938508002456552
71,0.8296,4,0.004371649900612819,0.6886880141839865,0.9009980073634561,4.287285979213557e-08,0.0011631039863780224
71,0.8149,4,0.004371649900612819,0.6886880141839865,0.9009980073634561,4.287285979213557e-08,0.0011631039863780224
71,0.8248,4,0.004371649900612819,0.6886880141839865,0.9009980073634561,4.287285979213557e-08,0.0011631039863780224
72,0.6802,4,0.00011071092825973762,0.5465103745151734,0.9793817089062156,2.062718651626137e-08,0.06767428472910626
72,0.6893,4,0.00011071092825973762,0.5465103745151734,0.9793817089062156,2.062718651626137e-08,0.06767428472910626
72,0.665,4,0.00011071092825973762,0.5465103745151734,0.9793817089062156,2.062718651626137e-08,0.06767428472910626
73,0.8372,1,0.0030271231467981375,0.7779498300323011,0.9872885541288368,7.170684577522394e-08,0.00017580182753709208
73,0.8375,1,0.0030271231467981375,0.7779498300323011,0.9872885541288368,7.170684577522394e-08,0.00017580182753709208
73,0.8376,1,0.0030271231467981375,0.7779498300323011,0.9872885541288368,7.170684577522394e-08,0.00017580182753709208
74,0.8297,3,0.0008025605476756078,0.7178383587426166,0.9393559662063158,2.46762904972415e-08,0.0035652367230946226
74,0.8287,3,0.0008025605476756078,0.7178383587426166,0.9393559662063158,2.46762904972415e-08,0.0035652367230946226
74,0.8275,3,0.0008025605476756078,0.7178383587426166,0.9393559662063158,2.46762904972415e-08,0.0035652367230946226
75,0.7964,5,0.0037666753198802587,0.5125894491009045,0.9311958773202523,2.518366409803665e-08,0.015453482316226997
75,0.795,5,0.0037666753198802587,0.5125894491009045,0.9311958773202523,2.518366409803665e-08,0.015453482316226997
75,0.7281,5,0.0037666753198802587,0.5125894491009045,0.9311958773202523,2.518366409803665e-08,0.015453482316226997
76,0.8155,1,0.0037793280758206716,0.9963889523222769,0.9333976746711771,9.89676519110297e-08,0.013593943882615755
76,0.8152,1,0.0037793280758206716,0.9963889523222769,0.9333976746711771,9.89676519110297e-08,0.013593943882615755
76,0.8149,1,0.0037793280758206716,0.9963889523222769,0.9333976746711771,9.89676519110297e-08,0.013593943882615755
77,0.818,5,0.0032305036106509877,0.989661752188971,0.9929223986018735,8.568222025863524e-08,0.0044489948430393115
77,0.8221,5,0.0032305036106509877,0.989661752188971,0.9929223986018735,8.568222025863524e-08,0.0044489948430393115
77,0.8196,5,0.0032305036106509877,0.989661752188971,0.9929223986018735,8.568222025863524e-08,0.0044489948430393115
78,0.8091,6,0.0043957392448957956,0.88329914116943,0.9104670434868692,8.565877455363214e-08,0.0008736210826146951
78,0.8198,6,0.0043957392448957956,0.88329914116943,0.9104670434868692,8.565877455363214e-08,0.0008736210826146951
78,0.821,6,0.0043957392448957956,0.88329914116943,0.9104670434868692,8.565877455363214e-08,0.0008736210826146951
79,0.8308,3,0.001959131503224431,0.8245668908638379,0.9409494852057184,4.656754383033098e-08,0.0004320001229863979
79,0.8297,3,0.001959131503224431,0.8245668908638379,0.9409494852057184,4.656754383033098e-08,0.0004320001229863979
79,0.8309,3,0.001959131503224431,0.8245668908638379,0.9409494852057184,4.656754383033098e-08,0.0004320001229863979
80,0.7358,3,0.00013921953264219673,0.99747112950549,0.9977986703171349,8.660865783508772e-08,0.06566588555419663
80,0.7369,3,0.00013921953264219673,0.99747112950549,0.9977986703171349,8.660865783508772e-08,0.06566588555419663
80,0.7369,3,0.00013921953264219673,0.99747112950549,0.9977986703171349,8.660865783508772e-08,0.06566588555419663
81,0.816,6,0.0024717308628198985,0.7461506238267205,0.9317573234972335,9.406018372589806e-08,0.00598653624976161
81,0.8033,6,0.0024717308628198985,0.7461506238267205,0.9317573234972335,9.406018372589806e-08,0.00598653624976161
81,0.7909,6,0.0024717308628198985,0.7461506238267205,0.9317573234972335,9.406018372589806e-08,0.00598653624976161
82,0.8241,5,0.0027153099424578934,0.745937806616934,0.9855301216825311,8.214033484921661e-08,0.0007050705054712614
82,0.814,5,0.0027153099424578934,0.745937806616934,0.9855301216825311,8.214033484921661e-08,0.0007050705054712614
82,0.8146,5,0.0027153099424578934,0.745937806616934,0.9855301216825311,8.214033484921661e-08,0.0007050705054712614
83,0.8315,5,0.00491069332149868,0.7759383405166926,0.9262302040285699,8.8412596164181e-08,0.0008184013626447939
83,0.8271,5,0.00491069332149868,0.7759383405166926,0.9262302040285699,8.8412596164181e-08,0.0008184013626447939
83,0.8289,5,0.00491069332149868,0.7759383405166926,0.9262302040285699,8.8412596164181e-08,0.0008184013626447939
84,0.1,6,0.0037715721265311137,0.8529540981040041,0.9035103377920258,2.5451653680566535e-08,0.07979509091754179
84,0.1,6,0.0037715721265311137,0.8529540981040041,0.9035103377920258,2.5451653680566535e-08,0.07979509091754179
84,0.1,6,0.0037715721265311137,0.8529540981040041,0.9035103377920258,2.5451653680566535e-08,0.07979509091754179
85,0.7687,6,0.0028801555275703985,0.4610768577140347,0.9830225123742373,4.0422445340384083e-08,0.0010422668106443433
85,0.7607,6,0.0028801555275703985,0.4610768577140347,0.9830225123742373,4.0422445340384083e-08,0.0010422668106443433
85,0.7631,6,0.0028801555275703985,0.4610768577140347,0.9830225123742373,4.0422445340384083e-08,0.0010422668106443433
86,0.7803,5,0.003632621992370681,0.4989560147285739,0.9288248478146973,1.2417653051228367e-08,0.0008831054411836737
86,0.7615,5,0.003632621992370681,0.4989560147285739,0.9288248478146973,1.2417653051228367e-08,0.0008831054411836737
86,0.7567,5,0.003632621992370681,0.4989560147285739,0.9288248478146973,1.2417653051228367e-08,0.0008831054411836737
87,0.8129,6,0.0031311243301148104,0.8425678628374207,0.9921490676794461,7.619721780715737e-08,0.002321934276570714
87,0.8181,6,0.0031311243301148104,0.8425678628374207,0.9921490676794461,7.619721780715737e-08,0.002321934276570714
87,0.8254,6,0.0031311243301148104,0.8425678628374207,0.9921490676794461,7.619721780715737e-08,0.002321934276570714
88,0.1,15,0.004708139879109416,0.80833430880414,0.9002987909308835,5.19964020295251e-08,0.06657648989921072
88,0.1,15,0.004708139879109416,0.80833430880414,0.9002987909308835,5.19964020295251e-08,0.06657648989921072
88,0.1,15,0.004708139879109416,0.80833430880414,0.9002987909308835,5.19964020295251e-08,0.06657648989921072
89,0.8092,4,0.0035738904625180925,0.493321473207741,0.9877143956253315,2.4929282727133165e-08,0.0004999756066900507
89,0.7879,4,0.0035738904625180925,0.493321473207741,0.9877143956253315,2.4929282727133165e-08,0.0004999756066900507
89,0.801,4,0.0035738904625180925,0.493321473207741,0.9877143956253315,2.4929282727133165e-08,0.0004999756066900507
90,0.8244,4,0.0018475070678589385,0.8083348373836616,0.9968875354408231,4.810744262213404e-08,0.002981095852902327
90,0.8221,4,0.0018475070678589385,0.8083348373836616,0.9968875354408231,4.810744262213404e-08,0.002981095852902327
90,0.8218,4,0.0018475070678589385,0.8083348373836616,0.9968875354408231,4.810744262213404e-08,0.002981095852902327
91,0.7634,5,0.0017699102191907636,0.6445707948830817,0.9099112509644927,9.816597328470439e-08,0.02673450509114549
91,0.7299,5,0.0017699102191907636,0.6445707948830817,0.9099112509644927,9.816597328470439e-08,0.02673450509114549
91,0.7385,5,0.0017699102191907636,0.6445707948830817,0.9099112509644927,9.816597328470439e-08,0.02673450509114549
92,0.8214,5,0.0040206674559276675,0.8848086094358277,0.9613727268221497,1.186186137421244e-08,0.0008542451343284019
92,0.8198,5,0.0040206674559276675,0.8848086094358277,0.9613727268221497,1.186186137421244e-08,0.0008542451343284019
92,0.8142,5,0.0040206674559276675,0.8848086094358277,0.9613727268221497,1.186186137421244e-08,0.0008542451343284019
93,0.7267,1,0.003826230961252945,0.47889512834922165,0.9984062491126027,4.0909570849407553e-08,0.09170033601429889
93,0.7265,1,0.003826230961252945,0.47889512834922165,0.9984062491126027,4.0909570849407553e-08,0.09170033601429889
93,0.7266,1,0.003826230961252945,0.47889512834922165,0.9984062491126027,4.0909570849407553e-08,0.09170033601429889
94,0.8236,3,0.004533281474459927,0.9757449550977959,0.9351646192009718,3.4520840607552146e-08,0.0023774732877843378
94,0.8353,3,0.004533281474459927,0.9757449550977959,0.9351646192009718,3.4520840607552146e-08,0.0023774732877843378
94,0.8356,3,0.004533281474459927,0.9757449550977959,0.9351646192009718,3.4520840607552146e-08,0.0023774732877843378
95,0.7592,4,0.002606206021894367,0.5765944000197499,0.9479486741942157,7.715193029603042e-08,0.0031569502886834356
95,0.7776,4,0.002606206021894367,0.5765944000197499,0.9479486741942157,7.715193029603042e-08,0.0031569502886834356
95,0.1394,4,0.002606206021894367,0.5765944000197499,0.9479486741942157,7.715193029603042e-08,0.0031569502886834356
96,0.7783,5,0.002314882424710794,0.9593585572386667,0.9415127046252798,3.9649233687953135e-09,0.019397246159188742
96,0.7959,5,0.002314882424710794,0.9593585572386667,0.9415127046252798,3.9649233687953135e-09,0.019397246159188742
96,0.7875,5,0.002314882424710794,0.9593585572386667,0.9415127046252798,3.9649233687953135e-09,0.019397246159188742
97,0.7808,4,0.002269857431960015,0.766065723568633,0.9036891116586712,3.588775582521273e-08,0.025883161484772876
97,0.7653,4,0.002269857431960015,0.766065723568633,0.9036891116586712,3.588775582521273e-08,0.025883161484772876
97,0.7858,4,0.002269857431960015,0.766065723568633,0.9036891116586712,3.588775582521273e-08,0.025883161484772876
98,0.7571,4,0.003637691108874566,0.8814553562549157,0.9283846278157313,7.198767985426098e-08,0.04653238035192519
98,0.7574,4,0.003637691108874566,0.8814553562549157,0.9283846278157313,7.198767985426098e-08,0.04653238035192519
98,0.7319,4,0.003637691108874566,0.8814553562549157,0.9283846278157313,7.198767985426098e-08,0.04653238035192519
99,0.745,5,0.00035827485002821443,0.5023895029138206,0.9290193556278162,6.697779376989176e-08,0.03538185600538551
99,0.7491,5,0.00035827485002821443,0.5023895029138206,0.9290193556278162,6.697779376989176e-08,0.03538185600538551
99,0.7336,5,0.00035827485002821443,0.5023895029138206,0.9290193556278162,6.697779376989176e-08,0.03538185600538551
100,0.7509,3,0.0010148848221148618,0.7881126030287932,0.9503088791928891,4.671445398313695e-08,0.05377953726272973
100,0.75,3,0.0010148848221148618,0.7881126030287932,0.9503088791928891,4.671445398313695e-08,0.05377953726272973
100,0.7494,3,0.0010148848221148618,0.7881126030287932,0.9503088791928891,4.671445398313695e-08,0.05377953726272973
101,0.7131,3,0.0033399015756461854,0.5954905242459846,0.9564498850602806,4.558225727115403e-08,0.023939191310221975
101,0.7467,3,0.0033399015756461854,0.5954905242459846,0.9564498850602806,4.558225727115403e-08,0.023939191310221975
101,0.7665,3,0.0033399015756461854,0.5954905242459846,0.9564498850602806,4.558225727115403e-08,0.023939191310221975
102,0.7275,5,0.0032626600064612063,0.5525079831446541,0.9753700125416531,1.7492358814997354e-08,0.023533247724356634
102,0.7539,5,0.0032626600064612063,0.5525079831446541,0.9753700125416531,1.7492358814997354e-08,0.023533247724356634
102,0.6973,5,0.0032626600064612063,0.5525079831446541,0.9753700125416531,1.7492358814997354e-08,0.023533247724356634
103,0.5444,5,0.00147451453263308,0.6321066297428363,0.9961719368009964,1.7245213414874446e-08,0.08703143997412416
103,0.5696,5,0.00147451453263308,0.6321066297428363,0.9961719368009964,1.7245213414874446e-08,0.08703143997412416
103,0.5589,5,0.00147451453263308,0.6321066297428363,0.9961719368009964,1.7245213414874446e-08,0.08703143997412416
104,0.273,6,0.002213294564799384,0.447598483176897,0.9098369036786268,4.695418900513039e-08,0.013113388866024124
104,0.7137,6,0.002213294564799384,0.447598483176897,0.9098369036786268,4.695418900513039e-08,0.013113388866024124
104,0.7737,6,0.002213294564799384,0.447598483176897,0.9098369036786268,4.695418900513039e-08,0.013113388866024124
105,0.7429,3,0.0032461007906295254,0.7897398318797373,0.9878863943513746,3.837037144428906e-09,0.0604239593516277
105,0.7361,3,0.0032461007906295254,0.7897398318797373,0.9878863943513746,3.837037144428906e-09,0.0604239593516277
105,0.7485,3,0.0032461007906295254,0.7897398318797373,0.9878863943513746,3.837037144428906e-09,0.0604239593516277
106,0.8265,4,0.00013688852332709612,0.40557725363317776,0.9367381233691671,8.047684741955982e-08,0.0033975369128308786
106,0.8268,4,0.00013688852332709612,0.40557725363317776,0.9367381233691671,8.047684741955982e-08,0.0033975369128308786
106,0.8255,4,0.00013688852332709612,0.40557725363317776,0.9367381233691671,8.047684741955982e-08,0.0033975369128308786
107,0.6969,5,0.0025524387771226212,0.6014958414925027,0.9101636800109631,1.974933095892336e-08,0.017171033044492922
107,0.7094,5,0.0025524387771226212,0.6014958414925027,0.9101636800109631,1.974933095892336e-08,0.017171033044492922
107,0.6876,5,0.0025524387771226212,0.6014958414925027,0.9101636800109631,1.974933095892336e-08,0.017171033044492922
108,0.6424,5,0.004138525305103164,0.9650491356734138,0.9444451187740882,2.8764036879110893e-08,0.052346603315109375
108,0.6397,5,0.004138525305103164,0.9650491356734138,0.9444451187740882,2.8764036879110893e-08,0.052346603315109375
108,0.6344,5,0.004138525305103164,0.9650491356734138,0.9444451187740882,2.8764036879110893e-08,0.052346603315109375
109,0.6432,5,0.0014418352895219976,0.9036122445500946,0.9749723268506958,7.282092680443511e-08,0.0534913866516602
109,0.6423,5,0.0014418352895219976,0.9036122445500946,0.9749723268506958,7.282092680443511e-08,0.0534913866516602
109,0.6491,5,0.0014418352895219976,0.9036122445500946,0.9749723268506958,7.282092680443511e-08,0.0534913866516602
110,0.5882,4,0.0035103418045420707,0.9656798547412111,0.9627000044226675,6.625188089076993e-08,0.08849105201523721
110,0.5924,4,0.0035103418045420707,0.9656798547412111,0.9627000044226675,6.625188089076993e-08,0.08849105201523721
110,0.5917,4,0.0035103418045420707,0.9656798547412111,0.9627000044226675,6.625188089076993e-08,0.08849105201523721
111,0.5895,4,0.0025139209913677117,0.972393352044568,0.9950138619323884,3.6743851378947774e-08,0.09732404637638394
111,0.5882,4,0.0025139209913677117,0.972393352044568,0.9950138619323884,3.6743851378947774e-08,0.09732404637638394
111,0.5924,4,0.0025139209913677117,0.972393352044568,0.9950138619323884,3.6743851378947774e-08,0.09732404637638394
112,0.7347,3,0.002898504195774896,0.9248904935089051,0.9492401086129847,7.327655155784184e-08,0.06664863880038367
112,0.7426,3,0.002898504195774896,0.9248904935089051,0.9492401086129847,7.327655155784184e-08,0.06664863880038367
112,0.7385,3,0.002898504195774896,0.9248904935089051,0.9492401086129847,7.327655155784184e-08,0.06664863880038367
113,0.8013,5,0.0018204734097920377,0.8437930740321917,0.9995667517475726,2.6982321423956977e-08,0.017574138267822826
113,0.7971,5,0.0018204734097920377,0.8437930740321917,0.9995667517475726,2.6982321423956977e-08,0.017574138267822826
113,0.7977,5,0.0018204734097920377,0.8437930740321917,0.9995667517475726,2.6982321423956977e-08,0.017574138267822826
114,0.7952,3,0.001212936966777,0.661418552088104,0.9722629471183553,1.7513762798918699e-09,0.02872786840946441
114,0.7863,3,0.001212936966777,0.661418552088104,0.9722629471183553,1.7513762798918699e-09,0.02872786840946441
114,0.7915,3,0.001212936966777,0.661418552088104,0.9722629471183553,1.7513762798918699e-09,0.02872786840946441
115,0.707,3,0.003409199717006844,0.5696569264970887,0.9262577897094155,7.275188268737784e-08,0.017430730626549075
115,0.7561,3,0.003409199717006844,0.5696569264970887,0.9262577897094155,7.275188268737784e-08,0.017430730626549075
115,0.7903,3,0.003409199717006844,0.5696569264970887,0.9262577897094155,7.275188268737784e-08,0.017430730626549075
116,0.6168,5,0.0030085834989857663,0.46436065819883576,0.9448604803000119,4.456878181088723e-08,0.08164358683404545
116,0.5746,5,0.0030085834989857663,0.46436065819883576,0.9448604803000119,4.456878181088723e-08,0.08164358683404545
116,0.6014,5,0.0030085834989857663,0.46436065819883576,0.9448604803000119,4.456878181088723e-08,0.08164358683404545
117,0.6351,5,0.0011537817411371321,0.4552961278260099,0.9030787860492268,1.1367948260083817e-08,0.0493967213129476
117,0.6436,5,0.0011537817411371321,0.4552961278260099,0.9030787860492268,1.1367948260083817e-08,0.0493967213129476
117,0.6433,5,0.0011537817411371321,0.4552961278260099,0.9030787860492268,1.1367948260083817e-08,0.0493967213129476
118,0.8048,2,0.0028295180115479926,0.6371889889030267,0.984161306034103,3.809834177326941e-08,0.00535420004622672
118,0.8048,2,0.0028295180115479926,0.6371889889030267,0.984161306034103,3.809834177326941e-08,0.00535420004622672
118,0.8012,2,0.0028295180115479926,0.6371889889030267,0.984161306034103,3.809834177326941e-08,0.00535420004622672
119,0.8194,6,0.0012095405666940075,0.9546695380297111,0.9841741668831623,6.183963429425428e-08,0.0009641810499720794
119,0.8246,6,0.0012095405666940075,0.9546695380297111,0.9841741668831623,6.183963429425428e-08,0.0009641810499720794
119,0.8358,6,0.0012095405666940075,0.9546695380297111,0.9841741668831623,6.183963429425428e-08,0.0009641810499720794
120,0.7994,4,0.002983281939531584,0.70207302306482,0.9710431582058183,6.090459879232083e-08,0.010103057736169409
120,0.794,4,0.002983281939531584,0.70207302306482,0.9710431582058183,6.090459879232083e-08,0.010103057736169409
120,0.813,4,0.002983281939531584,0.70207302306482,0.9710431582058183,6.090459879232083e-08,0.010103057736169409
121,0.8045,3,0.00036879680112156417,0.5332493771451032,0.9313313722012508,6.045504350801344e-08,0.020800683185127913
121,0.8051,3,0.00036879680112156417,0.5332493771451032,0.9313313722012508,6.045504350801344e-08,0.020800683185127913
121,0.8032,3,0.00036879680112156417,0.5332493771451032,0.9313313722012508,6.045504350801344e-08,0.020800683185127913
122,0.7282,5,0.0045473349544874276,0.4187207260223482,0.9808166917871987,2.0710385587202297e-08,0.004830679414097406
122,0.7675,5,0.0045473349544874276,0.4187207260223482,0.9808166917871987,2.0710385587202297e-08,0.004830679414097406
122,0.7117,5,0.0045473349544874276,0.4187207260223482,0.9808166917871987,2.0710385587202297e-08,0.004830679414097406
123,0.7533,6,0.0045651711914807295,0.4365330343204472,0.9416865736694859,1.9288490471122956e-08,0.02791928200333024
123,0.7291,6,0.0045651711914807295,0.4365330343204472,0.9416865736694859,1.9288490471122956e-08,0.02791928200333024
123,0.5432,6,0.0045651711914807295,0.4365330343204472,0.9416865736694859,1.9288490471122956e-08,0.02791928200333024
124,0.6432,3,0.0008119832277132265,0.4926900157390849,0.9996412526130214,1.8135280888336755e-08,0.09628587725113995
124,0.6439,3,0.0008119832277132265,0.4926900157390849,0.9996412526130214,1.8135280888336755e-08,0.09628587725113995
124,0.6425,3,0.0008119832277132265,0.4926900157390849,0.9996412526130214,1.8135280888336755e-08,0.09628587725113995
125,0.7757,3,0.0010428014661151323,0.5154772407702347,0.9954563559186157,3.0618891750899055e-08,0.012684322899807345
125,0.7818,3,0.0010428014661151323,0.5154772407702347,0.9954563559186157,3.0618891750899055e-08,0.012684322899807345
125,0.7902,3,0.0010428014661151323,0.5154772407702347,0.9954563559186157,3.0618891750899055e-08,0.012684322899807345
126,0.8279,4,0.0002715028967016454,0.8727256257124755,0.9027768599890507,1.8985748988984662e-09,0.008529320260345497
126,0.8265,4,0.0002715028967016454,0.8727256257124755,0.9027768599890507,1.8985748988984662e-09,0.008529320260345497
126,0.8277,4,0.0002715028967016454,0.8727256257124755,0.9027768599890507,1.8985748988984662e-09,0.008529320260345497
127,0.7645,5,0.0032093831751669934,0.7208694111170761,0.924195687100452,1.5044657463306713e-08,0.02385958565304719
127,0.7739,5,0.0032093831751669934,0.7208694111170761,0.924195687100452,1.5044657463306713e-08,0.02385958565304719
127,0.7396,5,0.0032093831751669934,0.7208694111170761,0.924195687100452,1.5044657463306713e-08,0.02385958565304719
